Frame,Value
2997,350
2998,348
2999,366
3000,354
3001,368
3002,340
3003,363
3004,340
3005,369
3006,363
3007,341
3008,359
3009,365
3010,355
3011,370
3012,360
3013,356
3014,354
3015,343
3016,359
3017,350
3018,364
3019,346
3020,357
3021,363
3022,354
3023,353
3024,367
3025,349
3026,345
3027,356
3028,361
3029,363
3030,350
3031,347
3032,349
3033,357
3034,365
3035,345
3036,361
3037,365
3038,343
3039,362
3040,354
3041,350
3042,344
3043,354
3044,356
3045,366
3046,368
3047,343
3048,353
3049,355
3050,356
3051,356
3052,344
3053,359
3054,354
3055,370
3056,347
3057,340
3058,340
3059,344
3060,346
3061,346
3062,364
3063,347
3064,351
3065,361
3066,364
3067,342
3068,340
3069,354
3070,356
3071,367
3072,358
3073,363
3074,358
3075,344
3076,366
3077,356
3078,364
3079,348
3080,364
3081,348
3082,356
3083,364
3084,369
3085,362
3086,354
3087,365
3088,366
3089,364
3090,347
3091,356
3092,342
3093,366
3094,354
3095,353
3096,359
3097,347
3098,341
3099,342
3100,347
3101,358
3102,348
3103,362
3104,354
3105,354
3106,347
3107,341
3108,368
3109,347
3110,362
3111,354
3112,348
3113,358
3114,347
3115,370
3116,366
3117,356
3118,355
3119,340
3120,365
3121,344
3122,350
3123,364
3124,355
3125,364
3126,354
3127,360
3128,343
3129,360
3130,353
3131,366
3132,367
3133,364
3134,367
3135,360
3136,341
3137,367
3138,345
3139,358
3140,354
3141,354
3142,351
3143,352
3144,340
3145,363
3146,343
3147,353
3148,364
3149,355
3150,359
3151,343
3152,341
3153,369
3154,348
3155,361
3156,349
3157,350
3158,343
3159,350
3160,357
3161,340
3162,358
3163,357
3164,361
3165,364
3166,344
3167,352
3168,364
3169,363
3170,347
3171,354
3172,349
3173,356
3174,362
3175,368
3176,351
3177,345
3178,344
3179,363
3180,351
3181,343
3182,368
3183,369
3184,355
3185,351
3186,370
3187,366
3188,351
3189,357
3190,344
3191,355
3192,361
3193,360
3194,352
3195,368
3196,363
3197,349
3198,353
3199,353
3200,368
3201,357
3202,367
3203,368
3204,357
3205,364
3206,356
3207,370
3208,359
3209,347
3210,361
3211,346
3212,351
3213,356
3214,343
3215,368
3216,360
3217,352
3218,361
3219,363
3220,349
3221,351
3222,370
3223,346
3224,359
3225,367
3226,342
3227,370
3228,363
3229,366
3230,369
3231,359
3232,355
3233,344
3234,344
3235,358
3236,363
3237,368
3238,343
3239,356
3240,344
3241,365
3242,362
3243,362
3244,352
3245,356
3246,350
3247,348
3248,367
3249,351
3250,343
3251,341
3252,354
3253,348
3254,361
3255,342
3256,353
3257,358
3258,342
3259,360
3260,367
3261,348
3262,358
3263,360
3264,344
3265,342
3266,350
3267,341
3268,343
3269,358
3270,359
3271,370
3272,358
3273,366
3274,344
3275,351
3276,347
3277,370
3278,367
3279,341
3280,347
3281,341
3282,350
3283,370
3284,350
3285,357
3286,367
3287,356
3288,360
3289,351
3290,356
3291,357
3292,353
3293,349
3294,356
3295,359
3296,345
3297,346
3298,369
3299,363
3300,361
3301,350
3302,350
3303,367
3304,360
3305,355
3306,362
3307,367
3308,355
3309,367
3310,363
3311,366
3312,347
3313,363
3314,351
3315,348
3316,351
3317,361
3318,359
3319,341
3320,366
3321,341
3322,340
3323,347
3324,360
3325,354
3326,369
3327,359
3328,345
3329,359
3330,366
3331,350
3332,341
3333,368
3334,342
3335,358
3336,367
3337,358
3338,354
3339,360
3340,370
3341,363
3342,345
3343,355
3344,343
3345,345
3346,370
3347,346
3348,361
3349,356
3350,358
3351,361
3352,353
3353,363
3354,359
3355,357
3356,366
3357,364
3358,366
3359,365
3360,342
3361,340
3362,366
3363,344
3364,366
3365,359
3366,354
3367,342
3368,366
3369,370
3370,356
3371,368
3372,361
3373,363
3374,365
3375,340
3376,360
3377,357
3378,358
3379,347
3380,342
3381,345
3382,348
3383,345
3384,363
3385,349
3386,340
3387,362
3388,351
3389,363
3390,352
3391,349
3392,346
3393,346
3394,342
3395,367
3396,343
3397,367
3398,369
3399,369
3400,366
3401,365
3402,341
3403,353
3404,344
3405,348
3406,342
3407,350
3408,370
3409,367
3410,352
3411,359
3412,359
3413,345
3414,340
3415,344
3416,342
3417,353
3418,350
3419,344
3420,341
3421,370
3422,359
3423,349
3424,364
3425,349
3426,367
3427,353
3428,345
3429,344
3430,354
3431,343
3432,358
3433,349
3434,343
3435,360
3436,368
3437,343
3438,357
3439,367
3440,364
3441,346
3442,345
3443,343
3444,349
3445,350
3446,361
3447,368
3448,363
3449,357
3450,351
3451,354
3452,351
3453,342
3454,366
3455,356
3456,346
3457,363
3458,370
3459,355
3460,345
3461,355
3462,367
3463,343
3464,344
3465,367
3466,364
3467,369
3468,348
3469,340
3470,353
3471,359
3472,368
3473,351
3474,349
3475,348
3476,361
3477,369
3478,361
3479,351
3480,355
3481,360
3482,352
3483,367
3484,346
3485,369
3486,353
3487,347
3488,361
3489,360
3490,369
3491,349
3492,369
3493,368
3494,364
3495,354
3496,344
3497,361
3498,356
3499,359
3500,359
3501,340
3502,349
3503,363
3504,341
3505,349
3506,357
3507,348
3508,368
3509,366
3510,351
3511,355
3512,361
3513,348
3514,341
3515,349
3516,353
3517,355
3518,340
3519,343
3520,347
3521,352
3522,346
3523,357
3524,346
3525,359
3526,354
3527,350
3528,354
3529,346
3530,358
3531,346
3532,355
3533,342
3534,340
3535,369
3536,369
3537,367
3538,351
3539,352
3540,348
3541,346
3542,342
3543,345
3544,367
3545,359
3546,342
3547,367
3548,341
3549,346
3550,367
3551,345
3552,363
3553,362
3554,360
3555,352
3556,351
3557,362
3558,347
3559,359
3560,358
3561,366
3562,365
3563,346
3564,353
3565,351
3566,344
3567,355
3568,367
3569,351
3570,364
3571,357
3572,350
3573,355
3574,345
3575,355
3576,355
3577,363
3578,340
3579,351
3580,361
3581,341
3582,353
3583,344
3584,356
3585,343
3586,352
3587,355
3588,368
3589,360
3590,340
3591,349
3592,358
3593,349
3594,346
3595,356
3596,369
3597,368
3598,342
3599,365
3600,345
3601,346
3602,352
3603,391
3604,10769
3605,383
3606,362
3607,354
3608,345
3609,341
3610,348
3611,345
3612,347
3613,342
3614,355
3615,356
3616,346
3617,354
3618,356
3619,362
3620,362
3621,362
3622,340
3623,362
3624,350
3625,340
3626,340
3627,351
3628,342
3629,352
3630,351
3631,351
3632,364
3633,370
3634,360
3635,357
3636,363
3637,349
3638,359
3639,365
3640,370
3641,343
3642,346
3643,356
3644,361
3645,345
3646,343
3647,340
3648,364
3649,369
3650,351
3651,350
3652,368
3653,369
3654,355
3655,361
3656,350
3657,366
3658,349
3659,356
3660,346
3661,363
3662,363
3663,348
3664,364
3665,345
3666,354
3667,367
3668,365
3669,343
3670,363
3671,370
3672,351
3673,369
3674,349
3675,361
3676,358
3677,361
3678,341
3679,342
3680,365
3681,362
3682,358
3683,342
3684,348
3685,362
3686,348
3687,352
3688,345
3689,350
3690,344
3691,348
3692,368
3693,363
3694,345
3695,344
3696,342
3697,341
3698,359
3699,363
3700,357
3701,364
3702,352
3703,361
3704,354
3705,366
3706,364
3707,363
3708,367
3709,359
3710,346
3711,344
3712,348
3713,351
3714,365
3715,345
3716,357
3717,365
3718,350
3719,356
3720,357
3721,367
3722,370
3723,351
3724,370
3725,340
3726,358
3727,362
3728,363
3729,343
3730,350
3731,360
3732,355
3733,362
3734,354
3735,360
3736,354
3737,343
3738,351
3739,354
3740,370
3741,356
3742,345
3743,367
3744,348
3745,362
3746,370
3747,353
3748,341
3749,362
3750,342
3751,355
3752,368
3753,363
3754,358
3755,355
3756,349
3757,356
3758,352
3759,361
3760,362
3761,352
3762,362
3763,369
3764,345
3765,344
3766,366
3767,355
3768,359
3769,356
3770,353
3771,368
3772,368
3773,351
3774,357
3775,344
3776,365
3777,360
3778,369
3779,351
3780,356
3781,367
3782,363
3783,343
3784,361
3785,345
3786,343
3787,352
3788,349
3789,369
3790,360
3791,360
3792,370
3793,357
3794,344
3795,357
3796,354
3797,364
3798,369
3799,346
3800,364
3801,347
3802,361
3803,346
3804,358
3805,350
3806,347
3807,347
3808,355
3809,360
3810,345
3811,365
3812,348
3813,356
3814,366
3815,346
3816,348
3817,341
3818,343
3819,347
3820,360
3821,361
3822,365
3823,361
3824,365
3825,362
3826,361
3827,356
3828,368
3829,370
3830,359
3831,353
3832,368
3833,360
3834,368
3835,352
3836,351
3837,340
3838,356
3839,344
3840,348
3841,359
3842,340
3843,363
3844,361
3845,340
3846,360
3847,360
3848,356
3849,354
3850,354
3851,351
3852,344
3853,345
3854,365
3855,348
3856,363
3857,360
3858,368
3859,353
3860,348
3861,346
3862,365
3863,345
3864,347
3865,351
3866,348
3867,352
3868,358
3869,355
3870,365
3871,365
3872,359
3873,357
3874,350
3875,367
3876,367
3877,363
3878,360
3879,365
3880,364
3881,366
3882,355
3883,348
3884,361
3885,345
3886,347
3887,344
3888,359
3889,369
3890,360
3891,340
3892,343
3893,367
3894,366
3895,348
3896,358
3897,350
3898,345
3899,356
3900,348
3901,350
3902,370
3903,366
3904,363
3905,351
3906,351
3907,365
3908,353
3909,347
3910,347
3911,344
3912,345
3913,344
3914,347
3915,352
3916,353
3917,358
3918,362
3919,340
3920,346
3921,359
3922,354
3923,370
3924,352
3925,361
3926,368
3927,344
3928,352
3929,370
3930,365
3931,368
3932,350
3933,365
3934,358
3935,370
3936,346
3937,360
3938,366
3939,361
3940,341
3941,347
3942,368
3943,359
3944,353
3945,363
3946,344
3947,367
3948,361
3949,344
3950,341
3951,355
3952,366
3953,362
3954,348
3955,370
3956,363
3957,363
3958,359
3959,350
3960,347
3961,351
3962,368
3963,360
3964,369
3965,362
3966,354
3967,362
3968,357
3969,342
3970,344
3971,340
3972,363
3973,344
3974,358
3975,363
3976,348
3977,367
3978,366
3979,362
3980,352
3981,368
3982,347
3983,359
3984,354
3985,367
3986,359
3987,347
3988,366
3989,352
3990,357
3991,366
3992,366
3993,344
3994,357
3995,370
3996,347
3997,364
3998,340
3999,359
4000,365
4001,353
4002,344
4003,343
4004,345
4005,361
4006,349
4007,366
4008,344
4009,346
4010,369
4011,365
4012,346
4013,367
4014,368
4015,350
4016,346
4017,369
4018,344
4019,368
4020,340
4021,362
4022,357
4023,344
4024,356
4025,357
4026,343
4027,355
4028,340
4029,346
4030,362
4031,366
4032,358
4033,341
4034,357
4035,349
4036,360
4037,356
4038,351
4039,345
4040,358
4041,350
4042,349
4043,349
4044,340
4045,359
4046,355
4047,357
4048,349
4049,360
4050,342
4051,364
4052,354
4053,367
4054,344
4055,360
4056,340
4057,358
4058,349
4059,358
4060,369
4061,347
4062,365
4063,361
4064,367
4065,346
4066,342
4067,353
4068,363
4069,367
4070,344
4071,345
4072,366
4073,353
4074,347
4075,346
4076,348
4077,350
4078,350
4079,358
4080,370
4081,343
4082,346
4083,362
4084,360
4085,356
4086,343
4087,345
4088,369
4089,341
4090,359
4091,362
4092,358
4093,363
4094,364
4095,362
4096,346
4097,369
4098,344
4099,351
4100,342
4101,343
4102,351
4103,366
4104,361
4105,350
4106,369
4107,351
4108,347
4109,351
4110,351
4111,368
4112,345
4113,353
4114,354
4115,348
4116,366
4117,343
4118,355
4119,340
4120,353
4121,364
4122,342
4123,362
4124,361
4125,361
4126,347
4127,367
4128,342
4129,358
4130,348
4131,357
4132,357
4133,350
4134,357
4135,358
4136,350
4137,362
4138,358
4139,344
4140,349
4141,340
4142,366
4143,357
4144,340
4145,341
4146,369
4147,362
4148,365
4149,347
4150,349
4151,360
4152,366
4153,362
4154,365
4155,370
4156,341
4157,360
4158,365
4159,368
4160,345
4161,359
4162,343
4163,347
4164,361
4165,355
4166,344
4167,347
4168,357
4169,346
4170,354
4171,346
4172,361
4173,368
4174,351
4175,348
4176,364
4177,355
4178,364
4179,355
4180,366
4181,358
4182,369
4183,345
4184,360
4185,364
4186,364
4187,357
4188,343
4189,340
4190,344
4191,350
4192,353
4193,361
4194,354
4195,365
4196,357
4197,357
4198,360
4199,369
4200,356
4201,350
4202,341
4203,365
4204,340
4205,359
4206,360
4207,350
4208,341
4209,360
4210,350
4211,361
4212,358
4213,349
4214,357
4215,351
4216,344
4217,360
4218,360
4219,363
4220,347
4221,349
4222,342
4223,345
4224,366
4225,365
4226,347
4227,340
4228,362
4229,355
4230,345
4231,357
4232,361
4233,346
4234,365
4235,351
4236,359
4237,366
4238,348
4239,351
4240,365
4241,369
4242,363
4243,370
4244,352
4245,348
4246,357
4247,355
4248,348
4249,367
4250,353
4251,350
4252,350
4253,345
4254,350
4255,357
4256,354
4257,358
4258,359
4259,354
4260,367
4261,354
4262,350
4263,349
4264,353
4265,344
4266,359
4267,364
4268,344
4269,368
4270,347
4271,358
4272,369
4273,363
4274,353
4275,370
4276,353
4277,347
4278,344
4279,367
4280,341
4281,354
4282,359
4283,355
4284,343
4285,345
4286,361
4287,356
4288,355
4289,340
4290,358
4291,347
4292,356
4293,361
4294,340
4295,364
4296,359
4297,357
4298,366
4299,360
4300,344
4301,369
4302,349
4303,343
4304,369
4305,350
4306,346
4307,341
4308,370
4309,368
4310,357
4311,348
4312,358
4313,346
4314,345
4315,366
4316,359
4317,359
4318,368
4319,354
4320,370
4321,344
4322,345
4323,366
4324,354
4325,368
4326,363
4327,366
4328,343
4329,367
4330,360
4331,364
4332,346
4333,347
4334,358
4335,353
4336,346
4337,363
4338,369
4339,342
4340,359
4341,350
4342,344
4343,370
4344,340
4345,358
4346,353
4347,355
4348,340
4349,341
4350,368
4351,363
4352,349
4353,354
4354,349
4355,345
4356,340
4357,344
4358,355
4359,359
4360,365
4361,357
4362,360
4363,349
4364,348
4365,353
4366,346
4367,353
4368,342
4369,362
4370,362
4371,368
4372,344
4373,368
4374,361
4375,356
4376,361
4377,345
4378,344
4379,368
4380,345
4381,350
4382,367
4383,368
4384,352
4385,369
4386,349
4387,347
4388,357
4389,351
4390,370
4391,359
4392,361
4393,341
4394,341
4395,353
4396,357
4397,355
4398,370
4399,357
4400,352
4401,341
4402,370
4403,350
4404,352
4405,369
4406,340
4407,368
4408,358
4409,340
4410,368
4411,344
4412,340
4413,343
4414,342
4415,368
4416,360
4417,354
4418,362
4419,340
4420,364
4421,359
4422,340
4423,357
4424,348
4425,367
4426,348
4427,352
4428,342
4429,344
4430,351
4431,353
4432,351
4433,348
4434,362
4435,342
4436,363
4437,358
4438,347
4439,357
4440,368
4441,360
4442,364
4443,361
4444,364
4445,346
4446,344
4447,358
4448,360
4449,347
4450,342
4451,344
4452,357
4453,369
4454,346
4455,367
4456,367
4457,353
4458,357
4459,356
4460,362
4461,356
4462,354
4463,341
4464,345
4465,346
4466,367
4467,367
4468,370
4469,343
4470,349
4471,361
4472,354
4473,346
4474,341
4475,354
4476,370
4477,351
4478,361
4479,370
4480,346
4481,341
4482,340
4483,351
4484,362
4485,351
4486,357
4487,363
4488,354
4489,363
4490,353
4491,348
4492,358
4493,353
4494,362
4495,349
4496,357
4497,343
4498,354
4499,368
4500,347
4501,348
4502,348
4503,358
4504,350
4505,358
4506,362
4507,365
4508,359
4509,364
4510,365
4511,346
4512,362
4513,342
4514,350
4515,362
4516,366
4517,344
4518,341
4519,370
4520,357
4521,369
4522,340
4523,348
4524,353
4525,354
4526,365
4527,346
4528,352
4529,369
4530,346
4531,348
4532,370
4533,361
4534,370
4535,366
4536,369
4537,352
4538,358
4539,350
4540,341
4541,362
4542,355
4543,368
4544,368
4545,345
4546,358
4547,351
4548,355
4549,366
4550,340
4551,353
4552,365
4553,341
4554,351
4555,364
4556,369
4557,352
4558,341
4559,357
4560,345
4561,364
4562,354
4563,355
4564,340
4565,364
4566,351
4567,347
4568,360
4569,359
4570,346
4571,348
4572,363
4573,361
4574,352
4575,359
4576,343
4577,358
4578,353
4579,343
4580,351
4581,345
4582,357
4583,364
4584,349
4585,346
4586,362
4587,364
4588,367
4589,342
4590,340
4591,365
4592,345
4593,366
4594,356
4595,343
4596,366
4597,344
4598,363
4599,365
4600,355
4601,343
4602,353
4603,359
4604,347
4605,370
4606,366
4607,360
4608,341
4609,364
4610,351
4611,357
4612,351
4613,370
4614,343
4615,358
4616,355
4617,362
4618,349
4619,356
4620,359
4621,364
4622,360
4623,365
4624,351
4625,367
4626,369
4627,354
4628,354
4629,362
4630,352
4631,355
4632,348
4633,341
4634,358
4635,369
4636,369
4637,365
4638,364
4639,358
4640,347
4641,359
4642,368
4643,359
4644,356
4645,352
4646,342
4647,356
4648,342
4649,353
4650,345
4651,367
4652,349
4653,363
4654,340
4655,343
4656,340
4657,351
4658,364
4659,369
4660,368
4661,370
4662,367
4663,348
4664,341
4665,361
4666,370
4667,343
4668,359
4669,364
4670,364
4671,352
4672,355
4673,343
4674,366
4675,361
4676,352
4677,364
4678,356
4679,362
4680,344
4681,355
4682,348
4683,345
4684,356
4685,367
4686,344
4687,361
4688,367
4689,363
4690,357
4691,358
4692,358
4693,364
4694,357
4695,341
4696,366
4697,362
4698,356
4699,344
4700,364
4701,365
4702,365
4703,366
4704,353
4705,365
4706,353
4707,351
4708,351
4709,340
4710,368
4711,365
4712,347
4713,367
4714,363
4715,345
4716,353
4717,366
4718,345
4719,355
4720,345
4721,370
4722,341
4723,360
4724,356
4725,342
4726,359
4727,341
4728,361
4729,345
4730,364
4731,351
4732,350
4733,354
4734,351
4735,368
4736,344
4737,349
4738,359
4739,359
4740,359
4741,340
4742,351
4743,367
4744,345
4745,369
4746,350
4747,349
4748,340
4749,345
4750,354
4751,355
4752,358
4753,368
4754,364
4755,366
4756,352
4757,365
4758,368
4759,341
4760,351
4761,340
4762,341
4763,368
4764,353
4765,365
4766,344
4767,350
4768,352
4769,350
4770,340
4771,368
4772,355
4773,363
4774,361
4775,368
4776,368
4777,355
4778,355
4779,343
4780,354
4781,365
4782,367
4783,341
4784,355
4785,341
4786,347
4787,346
4788,349
4789,348
4790,366
4791,366
4792,367
4793,352
4794,360
4795,355
4796,369
4797,355
4798,367
4799,345
4800,360
4801,342
4802,365
4803,360
4804,369
4805,340
4806,350
4807,369
4808,344
4809,352
4810,344
4811,369
4812,362
4813,341
4814,348
4815,359
4816,345
4817,347
4818,360
4819,342
4820,353
4821,346
4822,366
4823,353
4824,349
4825,368
4826,360
4827,349
4828,365
4829,369
4830,358
4831,340
4832,365
4833,357
4834,351
4835,353
4836,356
4837,359
4838,362
4839,350
4840,365
4841,353
4842,349
4843,354
4844,368
4845,368
4846,352
4847,357
4848,343
4849,347
4850,370
4851,349
4852,350
4853,355
4854,340
4855,341
4856,351
4857,349
4858,350
4859,343
4860,357
4861,363
4862,340
4863,363
4864,362
4865,360
4866,366
4867,363
4868,354
4869,355
4870,359
4871,368
4872,352
4873,353
4874,354
4875,350
4876,358
4877,357
4878,365
4879,347
4880,348
4881,363
4882,349
4883,366
4884,364
4885,350
4886,351
4887,344
4888,359
4889,369
4890,346
4891,351
4892,342
4893,370
4894,343
4895,345
4896,361
4897,352
4898,361
4899,369
4900,357
4901,364
4902,359
4903,362
4904,349
4905,354
4906,356
4907,351
4908,358
4909,356
4910,344
4911,354
4912,342
4913,367
4914,368
4915,343
4916,357
4917,349
4918,353
4919,346
4920,351
4921,358
4922,342
4923,363
4924,364
4925,342
4926,361
4927,340
4928,355
4929,351
4930,364
4931,348
4932,354
4933,345
4934,350
4935,367
4936,357
4937,350
4938,358
4939,352
4940,352
4941,360
4942,361
4943,341
4944,365
4945,343
4946,361
4947,350
4948,351
4949,351
4950,342
4951,349
4952,345
4953,362
4954,361
4955,367
4956,369
4957,368
4958,357
4959,353
4960,359
4961,360
4962,345
4963,364
4964,353
4965,369
4966,352
4967,369
4968,355
4969,361
4970,364
4971,359
4972,367
4973,360
4974,362
4975,344
4976,346
4977,363
4978,342
4979,349
4980,370
4981,354
4982,365
4983,340
4984,345
4985,344
4986,354
4987,360
4988,345
4989,360
4990,367
4991,367
4992,349
4993,340
4994,343
4995,370
4996,369
4997,345
4998,363
4999,358
5000,349
5001,345
5002,351
5003,340
5004,347
5005,352
5006,346
5007,342
5008,362
5009,365
5010,349
5011,355
5012,340
5013,365
5014,355
5015,345
5016,368
5017,358
5018,369
5019,367
5020,363
5021,354
5022,345
5023,368
5024,362
5025,343
5026,343
5027,352
5028,352
5029,365
5030,349
5031,349
5032,363
5033,368
5034,366
5035,362
5036,346
5037,363
5038,360
5039,359
5040,354
5041,345
5042,348
5043,364
5044,343
5045,345
5046,360
5047,347
5048,345
5049,349
5050,359
5051,367
5052,342
5053,356
5054,346
5055,363
5056,343
5057,352
5058,350
5059,348
5060,347
5061,355
5062,346
5063,367
5064,343
5065,362
5066,352
5067,352
5068,362
5069,340
5070,353
5071,350
5072,365
5073,347
5074,350
5075,340
5076,357
5077,368
5078,357
5079,343
5080,342
5081,350
5082,362
5083,364
5084,346
5085,362
5086,340
5087,354
5088,369
5089,362
5090,351
5091,359
5092,359
5093,345
5094,356
5095,368
5096,353
5097,341
5098,360
5099,345
5100,341
5101,354
5102,343
5103,365
5104,368
5105,344
5106,363
5107,352
5108,350
5109,342
5110,342
5111,356
5112,340
5113,349
5114,361
5115,367
5116,341
5117,360
5118,369
5119,347
5120,364
5121,343
